"symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant","GENENAME"
"Dclre1b",0.121018618798863,3.71811774165992,0.849477515884437,0.399036567099906,0.531359826501896,-6.56979115863086,"No","DNA cross-link repair 1B"
"Atp6v0d1",0.121013744752817,6.37901525438198,2.2166683493325,0.0304982989755897,0.0699782955938972,-5.42566653583442,"No","ATPase, H+ transporting, lysosomal V0 subunit D1"
"Bod1",0.121000028485651,5.6930122415663,1.78364010828248,0.0796059412417167,0.153240863855888,-6.03227422766684,"No","biorientation of chromosomes in cell division 1"
"Srp54a",-0.120974361388943,7.79996949617437,-3.13244013927757,0.00269401473675685,0.00915650001148344,-3.57735385189436,"No","signal recognition particle 54A"
"Mrpl22",-0.120967369772992,3.99686969371245,-0.960051189030299,0.340932721001071,0.472983130577435,-6.56502122490917,"No","mitochondrial ribosomal protein L22"
"Usp28",0.120926299530686,5.2834450214827,1.55256948685972,0.125854003226086,0.220462973553779,-6.26936295009769,"No","ubiquitin specific peptidase 28"
"Taf15",-0.120900723643413,6.94355461040362,-2.60928498925621,0.0114702857223618,0.0310967539322181,-4.71161739865639,"No","TATA-box binding protein associated factor 15"
"Shc2",-0.120868166689948,3.41774884743615,-0.797222533286667,0.428506508974004,0.559208960709194,-6.50699701822478,"No","SHC (Src homology 2 domain containing) transforming protein 2"
"Gpaa1",0.120863782485509,5.4489812273033,1.63496109378668,0.10736195831509,0.194096368933352,-6.19671306221818,"No","GPI anchor attachment protein 1"
"Mapk13",-0.120819216490895,-0.224917774938573,-0.247479918785451,0.805392808494054,0.871341309359495,-5.66922193521921,"No","mitogen-activated protein kinase 13"
"Bnc2",0.120818637897284,5.60414995901046,1.61160963240593,0.112364065122872,0.201384606265707,-6.28518567596712,"No","basonuclin zinc finger protein 2"
"Map4k4",0.120774659237917,8.3195227596423,3.48604031459503,0.000929904610962364,0.00362804193897652,-2.66044941436003,"No","mitogen-activated protein kinase kinase kinase kinase 4"
"Spire2",0.120772440549027,3.07241078912975,0.698717855075995,0.487463229745959,0.615474111891711,-6.46008265871052,"No","spire type actin nucleation factor 2"
"Trappc6b",-0.120753445416351,4.8687465562592,-1.32834621519191,0.189160014871864,0.302636796174686,-6.44653154604096,"No","trafficking protein particle complex 6B"
"Psmd1",-0.120646329242058,7.02548361196576,-2.65450003931114,0.010184811825345,0.0281831785837516,-4.62603516747688,"No","proteasome (prosome, macropain) 26S subunit, non-ATPase, 1"
"Cers2",-0.120627478135419,7.03933395788373,-2.56684672104945,0.0128093935800617,0.0340302804607601,-4.83827047397969,"No","ceramide synthase 2"
"Pmf1",-0.120615628325583,4.58717117896894,-1.22213106079348,0.226499998695257,0.347468045267815,-6.48528739726534,"No","polyamine-modulated factor 1"
"Bclaf3",-0.120615266099428,4.16797393563395,-1.04690584452545,0.299396984952931,0.429762435405865,-6.53758448686169,"No","Bclaf1 and Thrap3 family member 3"
"Zfp853",-0.120610222341056,-0.175073610376947,-0.248262764534977,0.804789939089507,0.870967923105112,-5.68042153647761,"No","zinc finger protein 853"
"Crtap",0.120608613440722,6.91975442097233,2.55831833164987,0.0130950453476506,0.0346789168832316,-4.82609512075807,"No","cartilage associated protein"
"Col18a1",0.120608224048814,5.49898536312611,1.6606668567344,0.102066272432447,0.186285575852341,-6.17227675369929,"No","collagen, type XVIII, alpha 1"
"Zfp655",0.120588328585787,5.62185510662344,1.7286124693212,0.0890890512508737,0.167398778003855,-6.10180554692337,"No","zinc finger protein 655"
"Fam193a",-0.120576439348727,5.75931678942002,-1.80022082734036,0.0769191240031858,0.149185611698085,-6.02453023569734,"No","family with sequence homology 193, member A"
"Timmdc1",-0.120565004716122,4.74638899848907,-1.21593116900625,0.228835623601903,0.350367699894772,-6.54658378525388,"No","translocase of inner mitochondrial membrane domain containing 1"
"Hnrnpa2b1",0.120560745447236,8.98012531098065,3.84885657591686,0.000293327280798478,0.00132279226696676,-1.66204417789465,"No","heterogeneous nuclear ribonucleoprotein A2/B1"
"Fam53b",-0.120523065485788,4.53132133211077,-1.16964589629815,0.24682930364984,0.371619707139063,-6.52813352259848,"No","family with sequence similarity 53, member B"
"Ssx2ip",0.120498891003738,4.29430032185042,1.09944144427859,0.276024795160607,0.403840464588099,-6.52639245999534,"No","SSX family member 2 interacting protein"
"Eif3d",-0.120498086310464,8.01279892283848,-3.30403377390933,0.00162058943475492,0.00588672005724894,-3.13736619617117,"No","eukaryotic translation initiation factor 3, subunit D"
"Abcf1",-0.120437534973169,7.42147789958886,-2.91686971311186,0.00498801751733054,0.0154136312050443,-4.07125822507541,"No","ATP-binding cassette, sub-family F member 1"
"Aif1l",-0.120415835234028,5.1782529703137,-1.46766341569302,0.147486679948033,0.250195939810346,-6.35851367984598,"No","allograft inflammatory factor 1-like"
"Rpl18",-0.120411273010687,9.80318824581124,-3.59883896963422,0.000653788842879599,0.00266356204087237,-2.56918957345447,"No","ribosomal protein L18"
"Mrps15",-0.120398091770483,5.1831313629812,-1.49222767640647,0.140947592881215,0.241245553560514,-6.32458608872733,"No","mitochondrial ribosomal protein S15"
"Abcb8",0.120380770682736,4.60085137496732,1.22009580862532,0.227264789067158,0.348481364061579,-6.49366831822774,"No","ATP-binding cassette, sub-family B member 8"
"Zfp469",0.120379866700501,5.71378987292793,1.74165903668721,0.0867601442594313,0.164106647176808,-6.11053370522108,"No","zinc finger protein 469"
"Eef1b2",0.120360140529587,9.40606867027399,3.87738500373991,0.000267230087340403,0.00122116660896396,-1.64489823866598,"No","eukaryotic translation elongation factor 1 beta 2"
"Tmem104",0.120343183843331,4.11108964803876,1.02880671897504,0.307754046212913,0.438412111396739,-6.53768939992491,"No","transmembrane protein 104"
"Brd3",-0.120342934696013,7.09828668824633,-2.67136494235748,0.00974002264153822,0.0271773461477478,-4.60517273907581,"No","bromodomain containing 3"
"Fgd6",-0.120286076394228,4.81839115017774,-1.30186106529621,0.198004895193852,0.313205187937655,-6.4639315432773,"No","FYVE, RhoGEF and PH domain containing 6"
"Ccar1",-0.120260241909885,6.22007908274122,-2.04253766813078,0.0455577479490766,0.0976206166389589,-5.72642494783737,"No","cell division cycle and apoptosis regulator 1"
"0610030E20Rik",-0.12022840508675,4.86543938163519,-1.31979470200783,0.191982603743526,0.306032355109048,-6.45649557318529,"No","RIKEN cDNA 0610030E20 gene"
"Ercc6l",0.12021348538498,4.4205646198647,1.14928749637751,0.255057763675025,0.380962618196912,-6.51471664832824,"No","excision repair cross-complementing rodent repair deficiency complementation group 6 like"
"Dnajc3",0.120139068839404,6.76500102559286,2.45083553930328,0.0172237142250295,0.0436253614136899,-5.0294320705313,"No","DnaJ heat shock protein family (Hsp40) member C3"
"Nek8",0.120129350037252,4.49469135428573,1.18156946702627,0.242099488364336,0.366243460788186,-6.50301025007613,"No","NIMA (never in mitosis gene a)-related expressed kinase 8"
"Rps27",-0.120126434363894,7.58376651323436,-1.97458190353546,0.0529839698436524,0.110247223899701,-6.2278153109959,"No","ribosomal protein S27"
"Abl1",0.120090982755304,8.06699370503111,3.261958398201,0.00183828329895982,0.00655633128578067,-3.26560760849004,"No","c-abl oncogene 1, non-receptor tyrosine kinase"
"Zfp874b",-0.120022880972861,4.04346307961031,-1.0073289311079,0.317874767542899,0.448722921961159,-6.53498786314352,"No","zinc finger protein 874b"
"Ncoa2",0.119977252190852,6.04933561841111,1.9670847534571,0.0538635544623654,0.111712360278624,-5.81862082823239,"No","nuclear receptor coactivator 2"
"Pde9a",0.119974646997778,2.69282894890207,0.61801914825636,0.538932175565101,0.661431271400025,-6.38004187880911,"No","phosphodiesterase 9A"
"Chuk",-0.119962772737152,5.51817088031353,-1.62667582560265,0.109115638220966,0.196655236373168,-6.23179931721836,"No","conserved helix-loop-helix ubiquitous kinase"
"Psen1",0.119956830474534,6.50862805167883,2.2777547282252,0.0263659444084601,0.0619685432739532,-5.33533757995816,"No","presenilin 1"
"Rgl2",0.119944862898325,6.1479341337004,2.03820848909719,0.0460024919841274,0.0984001472276063,-5.71387476778876,"No","ral guanine nucleotide dissociation stimulator-like 2"
"Ddx6",0.119941623076063,8.04184299228617,3.26931011113094,0.00179835921873137,0.00643109417321667,-3.24078773036656,"No","DEAD-box helicase 6"
"Flt3l",0.119912727156827,3.23374047442702,0.716318831010076,0.476609725439253,0.605026928590929,-6.50436740974957,"No","FMS-like tyrosine kinase 3 ligand"
"Agtr2",0.119880214500835,0.373590110613492,0.283432936309225,0.777833434184963,0.85165499905725,-5.80636753732996,"No","angiotensin II receptor, type 2"
"Jtb",0.119803828011569,4.98578323307671,1.27209625380581,0.208311245207407,0.325541100942992,-6.55843927818715,"No","jumping translocation breakpoint"
"Coa3",0.119723298959213,5.07216978410676,1.38943342514768,0.169902829380353,0.279361870590839,-6.43373944588657,"No","cytochrome C oxidase assembly factor 3"
"Zfp850",-0.119687582151271,3.38910472073378,-0.745616727472584,0.458848148326967,0.588062742382812,-6.53648435661831,"No","zinc finger protein 850"
"Slc18b1",0.119648706090411,3.22080208677452,0.745709032610335,0.458792796734715,0.588048167670617,-6.47853873383369,"No","solute carrier family 18, subfamily B, member 1"
"Exosc2",-0.11958010750705,5.01108692671719,-1.39167572798005,0.169225735953423,0.27850775164425,-6.40925737273406,"No","exosome component 2"
"Kbtbd6",0.119577689527651,1.19652958682855,0.359954430643579,0.720161693949288,0.809532740413273,-6.0106550233267,"No","kelch repeat and BTB (POZ) domain containing 6"
"Cplx2",0.119536240312442,3.57767854825242,0.851226943519854,0.398072073140067,0.53072024260321,-6.51963843558517,"No","complexin 2"
"Ccndbp1",0.119511373492994,5.42296369968966,1.61088467046495,0.112522325661873,0.201491364192434,-6.22603621752492,"No","cyclin D-type binding-protein 1"
"Il12rb2",-0.119505467565389,1.18599642953437,-0.35811561407364,0.72153009027746,0.810448491019818,-6.00753585369673,"No","interleukin 12 receptor, beta 2"
"Mterf3",-0.119496111049698,3.71459995392514,-0.870023869441544,0.387800073780092,0.521080774446147,-6.54982924524043,"No","mitochondrial transcription termination factor 3"
"Nrip2",0.119390811287063,0.663660423501838,0.312844202031857,0.755498046386429,0.835408896645133,-5.87445902683492,"No","nuclear receptor interacting protein 2"
"Mapre1",0.119365220933437,7.72049437279679,3.12135308756986,0.00278246227145663,0.00942119600700092,-3.59310133285635,"No","microtubule-associated protein, RP/EB family, member 1"
"Ddx19a",-0.119347984619671,6.42526171994348,-2.19532658897308,0.0320710593531134,0.0730531745503371,-5.48252396643551,"No","DEAD box helicase 19a"
"Arhgap33",-0.119329289585346,4.10382340733896,-0.998964370120872,0.321876159832517,0.453515972029609,-6.56421428403429,"No","Rho GTPase activating protein 33"
"Chpf",0.119150732179882,6.44577974073486,2.16025602292238,0.0348105936391566,0.0782667643432256,-5.56137455978504,"No","chondroitin polymerizing factor"
"C87436",-0.11914976740978,3.7959275511707,-0.895514321955231,0.374137630672323,0.507311049560859,-6.5554174541679,"No","expressed sequence C87436"
"Fryl",-0.119131146529204,6.41103217578703,-2.18796495572647,0.0326298711195473,0.0741492193642873,-5.49346051417055,"No","FRY like transcription coactivator"
"Itpripl2",0.119124653511571,7.402078198631,2.86123481410849,0.0058227926768066,0.0175629507966571,-4.21104258732724,"No","inositol 1,4,5-triphosphate receptor interacting protein-like 2"
"Dlgap5",0.119045769922398,5.6413801478835,1.7203233062024,0.0905953825302358,0.169499497601637,-6.12209213354763,"No","DLG associated protein 5"
"R3hdm2",0.118987267462725,6.75959082976182,2.42377642546251,0.0184327421973938,0.0462149251680765,-5.08876515530492,"No","R3H domain containing 2"
"Dap3",0.118957148436486,6.39610218771091,2.18798866073581,0.032628058066443,0.0741492193642873,-5.49005296700019,"No","death associated protein 3"
"Rnf145",-0.118942856608485,8.23653344505684,-3.35216322460613,0.00140144871953498,0.00519367262441859,-3.03591097236739,"No","ring finger protein 145"
"Vps26a",0.118898076304375,6.00409085848048,1.87328461929363,0.0659664035987809,0.131411916346737,-5.97628847871398,"No","VPS26 retromer complex component A"
"Slc52a2",-0.118864219521987,4.38380275549691,-1.10759397681882,0.272515413515748,0.399978440627779,-6.54725056706439,"No","solute carrier protein 52, member 2"
"Polr2i",-0.118802982277574,3.49504913155487,-0.809654327709885,0.421380067551509,0.552482230384384,-6.52404439793843,"No","polymerase (RNA) II (DNA directed) polypeptide I"
"Zfp213",0.118785353172206,2.63063032882082,0.59371758493391,0.554962009838539,0.675441200942209,-6.37296722271117,"No","zinc finger protein 213"
"Cwf19l1",-0.118690538654254,4.29034179846604,-1.0562711804609,0.295134156871913,0.42551636958533,-6.57008710628441,"No","CWF19 like cell cycle control factor 1"
"Sec22c",-0.1186840333627,4.54884772082649,-1.17236176861598,0.245746181250026,0.370531370037675,-6.53102899055287,"No","SEC22 homolog C, vesicle trafficking protein"
"Dock6",0.118682897764183,5.68944027205479,1.72923732996769,0.0889763432377735,0.167257512362192,-6.12320505103781,"No","dedicator of cytokinesis 6"
"Exosc5",-0.118679320227403,4.95883036923026,-1.34788904744601,0.182827458894458,0.294812584765774,-6.45084648517949,"No","exosome component 5"
"Dynlt1f",-0.118676917116346,6.09777553046405,-1.98334572867605,0.0519714042970348,0.108543434277364,-5.80199713788717,"No","dynein light chain Tctex-type 1F"
"Tpd52l1",-0.1186759099591,4.569994909033,-1.18154788203645,0.242107991167959,0.366243460788186,-6.52764612525026,"No","tumor protein D52-like 1"
"Mad2l1",-0.118656936497692,5.32001975336163,-1.54120498573678,0.128593552162515,0.22432151154142,-6.29764039865042,"No","MAD2 mitotic arrest deficient-like 1"
"Hapln4",-0.118644751397722,5.99672880683857,-1.91354492101636,0.0605154980799648,0.122915511481563,-5.8997970648932,"No","hyaluronan and proteoglycan link protein 4"
"Lsm14a",-0.118585414275061,7.10221222939568,-2.66504584458471,0.00990455846370905,0.0275616755917281,-4.62154696496764,"No","LSM14A mRNA processing body assembly factor"
"Tmem186",-0.118582045975766,4.21828176073857,-1.05216247142161,0.296999161793805,0.427467792502149,-6.5494886168492,"No","transmembrane protein 186"
"Serinc1",0.118536198406517,7.93003735731946,3.2164706090082,0.00210447948573396,0.00739526812187878,-3.36998481588,"No","serine incorporator 1"
"Ubxn1",-0.118424132965463,6.96651154253529,-2.52414162346801,0.014298620450668,0.0373266017270368,-4.91776096346984,"No","UBX domain protein 1"
"Trim45",-0.118424062382802,3.98665211783921,-0.960372760710924,0.340772263025603,0.47280958066985,-6.56134107231532,"No","tripartite motif-containing 45"
"Atp6v1c1",0.118411635380862,5.40540398808112,1.58427278378142,0.118457508333905,0.209671035306692,-6.2615316281134,"No","ATPase, H+ transporting, lysosomal V1 subunit C1"
"Ndor1",0.118405989806153,5.37494546287733,1.55062992807285,0.126318229645766,0.221015578198579,-6.30269785979246,"No","NADPH dependent diflavin oxidoreductase 1"
"Arid4a",0.118399211181415,5.24336526392639,1.47678772732899,0.145030522689321,0.246812157169264,-6.36808115341008,"No","AT-rich interaction domain 4A"
"Armcx4",-0.118359740510645,5.00840109638141,-1.36594710234141,0.177120475055938,0.288121643381309,-6.44325021881942,"No","armadillo repeat containing, X-linked 4"
"Paf1",0.11835700127448,5.90772535432271,1.86449481936595,0.0672101389991134,0.133412525023329,-5.96123649177113,"No","Paf1, RNA polymerase II complex component"
"Nfxl1",-0.118351800932808,5.70558050685633,-1.75082450582382,0.085154366102244,0.161640975177897,-6.09119900346021,"No","nuclear transcription factor, X-box binding-like 1"
"Asb1",0.118296577969593,4.87869954927553,1.29101523689214,0.201715174980079,0.31757136520177,-6.4990237341685,"No","ankyrin repeat and SOCS box-containing 1"
"Rph3al",0.118284899812975,0.871490233802458,0.332719750322167,0.740520745901219,0.824727858629848,-5.92559818086336,"No","rabphilin 3A-like (without C2 domains)"
"Setmar",0.118273252039473,1.4236996151496,0.392819315595665,0.695863308853009,0.789779161588455,-6.06796385506213,"No","SET domain without mariner transposase fusion"
"Rmnd5b",0.118269375575727,4.89306747593163,1.28917158086178,0.202351013131105,0.318347499302977,-6.50612979450469,"No","required for meiotic nuclear division 5 homolog B"
"Tmem222",0.118257039181001,5.18790047133488,1.42442865405671,0.159570635449425,0.26623645702449,-6.42390430292868,"No","transmembrane protein 222"
"Rps27a",0.118236313560157,9.62870600184383,3.90577461926894,0.000243483025540476,0.00112963620211718,-1.59398500572503,"No","ribosomal protein S27A"
"Las1l",-0.118224265545031,5.79452711082167,-1.71584896905602,0.0914171649884167,0.170765425127147,-6.17919433181367,"No","LAS1-like (S. cerevisiae)"
"Stat5b",-0.118216338667886,6.65467608358952,-2.31070362812143,0.0243496700390509,0.0579838714322618,-5.3062082422359,"No","signal transducer and activator of transcription 5B"
"Slc31a1",-0.118195402458312,6.71333228331031,-2.38120459399023,0.0204895060788738,0.0504481041949988,-5.16933265485998,"No","solute carrier family 31, member 1"
"Crebbp",0.118187321219551,5.8299252329442,1.79751430988577,0.0773524540850805,0.149787062066852,-6.05354056111664,"No","CREB binding protein"
"Cdk10",-0.118136727401503,5.55108139783026,-1.6552723546133,0.103159567963188,0.187740104763514,-6.19726784854246,"No","cyclin dependent kinase 10"
"Ext1",0.118119753390379,6.67894455073134,2.33048503534393,0.023206085487088,0.0558374246981922,-5.27126235628605,"No","exostosin glycosyltransferase 1"
"Ubl5",0.11810665629572,5.28051135375856,1.46088075596697,0.149333528749192,0.252783721091967,-6.40322751993653,"No","ubiquitin-like 5"
"Ap2s1",0.117947740488797,5.61372787501204,1.66007674904515,0.102185406123022,0.18642667011474,-6.21144009237346,"No","adaptor-related protein complex 2, sigma 1 subunit"
"Tm7sf3",0.117946736346051,6.71693938152362,2.36406463733396,0.0213739542157472,0.0521802340366543,-5.20892870022201,"No","transmembrane 7 superfamily member 3"
"Col25a1",-0.11793086079463,1.17606899705713,-0.345267605312245,0.73111651665194,0.818034717027183,-6.00877514022289,"No","collagen, type XXV, alpha 1"
"Zfp346",0.117913039476652,5.60103102171288,1.66919375955449,0.100357441929662,0.183768742268078,-6.19252968022584,"No","zinc finger protein 346"
"Fn3krp",-0.117875730352005,4.04023189827372,-0.988057699066892,0.327144067067367,0.459026190084784,-6.55300282390873,"No","fructosamine 3 kinase related protein"
"Cep78",-0.117870486336183,3.90776141676902,-0.940391138026656,0.350836897422102,0.483288531437256,-6.55307874863513,"No","centrosomal protein 78"
"Jarid2",-0.117826786922832,4.77230781238299,-1.22325748676828,0.226077529809062,0.346979184007916,-6.54642763823994,"No","jumonji and AT-rich interaction domain containing 2"
"Rsbn1",-0.117763166737321,4.79714044636526,-1.27032866035256,0.208935612046983,0.326326138147437,-6.49692288349967,"No","rosbin, round spermatid basic protein 1"
"Atf4",-0.117725832869727,8.49304470630324,-3.48828999715109,0.000923448171520102,0.00360824824704713,-2.67982363830947,"No","activating transcription factor 4"
"Nucks1",-0.11768806392938,7.15049851857973,-2.68001413153548,0.0095188645588259,0.0266492332529441,-4.59823713433699,"No","nuclear casein kinase and cyclin-dependent kinase substrate 1"
"Ammecr1l",-0.117686592638757,5.88027954357061,-1.81687751875225,0.0742967361697985,0.145088602209198,-6.03512342886719,"No","AMME chromosomal region gene 1-like"
"Ncam1",-0.117658678440229,6.80647015593719,-2.42172261736536,0.0185275471240325,0.0463917289504566,-5.10587007523883,"No","neural cell adhesion molecule 1"
"Alg5",0.117656400716575,5.07850233083506,1.3884324642932,0.17020575443779,0.27960945103057,-6.43720460280079,"No","ALG5 dolichyl-phosphate beta-glucosyltransferase"
"Gpr137",-0.117655390457824,4.3475972965526,-1.09617415884724,0.277440082857335,0.405116451663801,-6.54733515162274,"No","G protein-coupled receptor 137"
"Ccdc43",-0.117648156696727,4.76337031904478,-1.26882269134507,0.20946866138694,0.326929551932389,-6.48750796410257,"No","coiled-coil domain containing 43"
"Vma21",-0.11763567141276,5.4539850145609,-1.58886742255757,0.117415159038597,0.208106852002265,-6.26957490530075,"No","VMA21 vacuolar H+-ATPase homolog (S. cerevisiae)"
"Wee1",-0.117619959461848,5.10413234958692,-1.40402842311446,0.165532830117786,0.273962058609347,-6.42332409608702,"No","WEE 1 homolog 1 (S. pombe)"
"Pcif1",-0.117619101547143,5.71118076410206,-1.74447178185649,0.0862647097890942,0.163354402292873,-6.10376855174425,"No","phosphorylated CTD interacting factor 1"
"Katna1",-0.117559232486248,5.18069888722276,-1.42289269652976,0.160013658580737,0.266753135018844,-6.42264958735465,"No","katanin p60 (ATPase-containing) subunit A1"
"Usp11",0.11755415331924,5.76413792436284,1.76067944532596,0.0834553668709763,0.158957508608522,-6.09508455907252,"No","ubiquitin specific peptidase 11"
"Bard1",0.117552993251578,4.14546674823853,1.02037633676561,0.31170022843657,0.442247851700486,-6.55810997043006,"No","BRCA1 associated RING domain 1"
"Fam32a",-0.117543752744548,6.43387750864073,-2.1844201945777,0.032901986263746,0.0747041022809557,-5.50753502823137,"No","family with sequence similarity 32, member A"
"Git2",0.117493267418156,6.2442362079342,2.05676917382851,0.0441218065172387,0.0950310365563787,-5.70733189985994,"No","GIT ArfGAP 2"
"Hes6",0.117484406515879,4.69425277383907,1.23656653248878,0.221129542016708,0.341029193345491,-6.50525435002951,"No","hairy and enhancer of split 6"
"Hibch",-0.117429845832503,4.45377209677206,-1.11245372224347,0.270438417051875,0.397847076070042,-6.56625447495504,"No","3-hydroxyisobutyryl-Coenzyme A hydrolase"
"Fbxo30",0.117401126866762,5.11512955764054,1.38831408327685,0.170241608020333,0.27960945103057,-6.44951661819774,"No","F-box protein 30"
"Cib2",-0.11729979043966,3.35799654569038,-0.752857654158192,0.454517736878927,0.584099436597528,-6.52020928543216,"No","calcium and integrin binding family member 2"
"Plpp1",0.117239009994259,4.54262734249912,1.11771048426053,0.268204298753185,0.395747784779465,-6.59216229419615,"No","phospholipid phosphatase 1"
"Ppp2ca",0.11718960986999,8.12680776483606,3.28891283713231,0.00169586190810172,0.00612351325228951,-3.19916139243236,"No","protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform"
"Vps13b",-0.117170684702639,6.04868080263953,-1.92547086856692,0.0589762074333698,0.120456546544213,-5.89441021644126,"No","vacuolar protein sorting 13B"
"Ppp1r12b",-0.117155687103511,5.58751839448825,-1.64924481790706,0.104392434779839,0.189557070441761,-6.21905426330032,"No","protein phosphatase 1, regulatory subunit 12B"
"Ggps1",-0.11715549305489,5.55076745940697,-1.6464324635573,0.104971763087014,0.190367210665463,-6.21130990852328,"No","geranylgeranyl diphosphate synthase 1"
"Slc12a9",0.117140056037422,5.42638997074564,1.55691522237716,0.124818814971393,0.218993882034181,-6.31031758281153,"No","solute carrier family 12 (potassium/chloride transporters), member 9"
"Zfp664",-0.117139145389895,6.83691416586537,-2.42129091716531,0.0185475302080674,0.0464330699142613,-5.11544082079455,"No","zinc finger protein 664"
"Cnih4",-0.117132337183205,6.09004683877244,-1.90278702914616,0.0619331888101056,0.12507305053314,-5.94895448885748,"No","cornichon family AMPA receptor auxiliary protein 4"
"Gclm",0.117105480192017,5.38033524284044,1.55475900761707,0.125331588099703,0.219691749407594,-6.2982657909201,"No","glutamate-cysteine ligase, modifier subunit"
"Micos10",-0.117070963779434,6.10754717535317,-1.90908689574732,0.0610996018400364,0.123763486775205,-5.94301760475693,"No","mitochondrial contact site and cristae organizing system subunit 10"
"Wac",-0.116906351274591,6.82257567629172,-2.43841946840223,0.0177693348148225,0.0448205575946032,-5.07298279945775,"No","WW domain containing adaptor with coiled-coil"
"Rnf128",0.11688945541831,2.84358231310006,0.632732413694661,0.529343947663855,0.653119675575658,-6.42355793711434,"No","ring finger protein 128"
"1110059G10Rik",-0.116792540317958,3.20581309230342,-0.695687355196712,0.489345679733315,0.617093377696327,-6.50786532767346,"No","RIKEN cDNA 1110059G10 gene"
"Epb41l4a",-0.116765573058737,2.95346357059713,-0.66180076391432,0.510665817016042,0.635932074107524,-6.4423101088972,"No","erythrocyte membrane protein band 4.1 like 4a"
"Sp8",-0.116729425165936,0.722374021789873,-0.307910565984552,0.759230710866127,0.838011708353226,-5.89139681386749,"No","trans-acting transcription factor 8"
"Mark2",0.116669216348531,6.49903786697691,2.19076803538199,0.0324160928294459,0.0737135335412452,-5.51454644840659,"No","MAP/microtubule affinity regulating kinase 2"
"Zfp414",-0.116664053239942,4.8187438670936,-1.21518556090028,0.229117689511967,0.350714118975148,-6.57161861105818,"No","zinc finger protein 414"
"Dennd2c",0.116663194564836,3.51864616548048,0.810575237558359,0.420855013458822,0.552070282052184,-6.53266928905253,"No","DENN domain containing 2C"
"Kcnab1",0.116656426149062,-0.512900224639902,0.21815082565887,0.828061543885401,0.887423437261388,-5.61095256402116,"No","potassium voltage-gated channel, shaker-related subfamily, beta member 1"
"1700010I14Rik",0.116619195979138,-0.553081931008518,0.220245895750925,0.826437117606199,0.886150015999397,-5.60176684691186,"No","RIKEN cDNA 1700010I14 gene"
"Mgrn1",0.116612983936483,6.40108857651027,2.15078470636999,0.035584732616093,0.0796723810800033,-5.56744210099387,"No","mahogunin, ring finger 1"
"Canx",0.116516509509355,9.57854438283859,4.14109915720678,0.00011118214633813,0.000565038570386595,-0.829711050465979,"No","calnexin"
"Ddost",0.116511594228341,8.19711458620407,3.30195695834733,0.00163073782040471,0.00591872839213666,-3.17321096713284,"No","dolichyl-di-phosphooligosaccharide-protein glycotransferase"
"Cemip2",0.116486043929806,6.13646007479503,1.97933151061823,0.0524331252944632,0.109288124444625,-5.82271442576679,"No","cell migration inducing hyaluronidase 2"
"Rb1cc1",-0.11640697543877,6.65888529860697,-2.31267636368025,0.024233417051238,0.0577378865630976,-5.30319009525437,"No","RB1-inducible coiled-coil 1"
"Alkbh6",0.116386357364606,3.74004334931411,0.865504097084647,0.390254757801366,0.523530567158979,-6.5636953311516,"No","alkB homolog 6"
"Cfap157",0.116373539992969,1.61759443886113,0.414796762784836,0.67978945046994,0.776494096772024,-6.12075682412932,"No","cilia and flagella associated protein 157"
"Ube2e3",-0.116362977817933,5.8033553852338,-1.77952862428765,0.0802841599901225,0.154279894111516,-6.07470427796668,"No","ubiquitin-conjugating enzyme E2E 3"
"Cep19",-0.116346114872669,3.79330262697854,-0.887949025655935,0.378160288283524,0.511106966000101,-6.56132174213583,"No","centrosomal protein 19"
"Mto1",-0.116314825053324,4.36709014004513,-1.08890342035735,0.280607710827942,0.408937951115032,-6.5619149031862,"No","mitochondrial tRNA translation optimization 1"
"Arhgef1",0.116219528589881,7.154622901514,2.65268255992068,0.0102338360769291,0.0282954140166705,-4.66638802345341,"No","Rho guanine nucleotide exchange factor 1"
"Klhl15",-0.116205473416449,3.170494123259,-0.711278582331994,0.479703817863307,0.60803106916772,-6.48464937643316,"No","kelch-like 15"
"Nnt",-0.116202234210515,7.05360478949566,-2.56548714149655,0.0128545495064582,0.0341366795334364,-4.84536544921204,"No","nicotinamide nucleotide transhydrogenase"
"Armcx1",-0.116165509122579,3.43243996595966,-0.768643017767454,0.445159672957347,0.575706348192924,-6.53433897681403,"No","armadillo repeat containing, X-linked 1"
"Glcci1",-0.116155527799923,3.3974575649044,-0.752368097946121,0.454809767946311,0.584343365735575,-6.53441622201981,"No","glucocorticoid induced transcript 1"
"Mrpl39",0.116145742957391,5.14854727184135,1.40766422764879,0.164457815568995,0.272486425275469,-6.43409589914466,"No","mitochondrial ribosomal protein L39"
"Polr3e",-0.116085945266919,4.97112600232951,-1.32492881287723,0.190284207284604,0.303795837086858,-6.48513631616102,"No","polymerase (RNA) III (DNA directed) polypeptide E"
"Gcn1",-0.116083786459208,8.33244831177316,-3.30667055753042,0.00160779060970509,0.00584973285506579,-3.18020997474164,"No","GCN1 activator of EIF2AK4"
"Stxbp2",-0.116042709811139,5.9054466857894,-1.80256707836365,0.0765451183550988,0.148632700773457,-6.06823698516356,"No","syntaxin binding protein 2"
